generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
20.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.056,0.0,1.0,1.0,0.0,2.0,0.0
20.0,MLM,0.0,33.33,66.67,100.0,-0.1229,0.0,1.0,1.0,0.0,2.0,0.0
20.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
20.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0012,0.0,1.0,1.0,0.0,2.0,0.0
20.0,SemanticFusionCrossover,33.33,0.0,66.67,0.0,-0.2018,0.0,1.0,0.0,1.0,2.0,0.0
20.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
20.0,StylisticMutator,33.33,66.67,0.0,66.67,-0.0424,0.1532,3.0,2.0,1.0,0.0,0.0
20.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0072,0.0,1.0,1.0,0.0,2.0,0.0
21.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0008,0.0,1.0,1.0,0.0,2.0,0.0
21.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.2665,0.0,1.0,0.0,1.0,2.0,0.0
21.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0021,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0164,0.0,1.0,1.0,0.0,2.0,0.0
21.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,MLM,0.0,33.33,66.67,100.0,0.0019,0.0,1.0,1.0,0.0,2.0,0.0
21.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0005,0.0,1.0,1.0,0.0,2.0,0.0
21.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0108,0.0172,2.0,2.0,0.0,1.0,0.0
21.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
21.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
21.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.2856,0.0,1.0,0.0,1.0,2.0,0.0
21.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.1781,0.2331,2.0,1.0,1.0,1.0,0.0
22.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0441,0.0,1.0,1.0,0.0,2.0,0.0
22.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.262,0.0,1.0,0.0,1.0,2.0,0.0
22.0,LLMBackTranslation_HI,33.33,66.67,0.0,66.67,-0.1296,0.2019,3.0,2.0,1.0,0.0,0.0
22.0,LLMBasedParaphrasing,33.33,0.0,66.67,0.0,-0.3637,0.0,1.0,0.0,1.0,2.0,0.0
22.0,LLM_POSAwareSynonymReplacement,33.33,33.33,33.33,50.0,-0.1126,0.1682,2.0,1.0,1.0,1.0,0.0
22.0,MLM,0.0,33.33,66.67,100.0,0.0047,0.0,1.0,1.0,0.0,2.0,0.0
22.0,NegationOperator,0.0,66.67,33.33,100.0,-0.0231,0.0202,2.0,2.0,0.0,1.0,0.0
22.0,POSAwareAntonymReplacement,33.33,33.33,33.33,50.0,-0.1791,0.2056,2.0,1.0,1.0,1.0,0.0
22.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
22.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
22.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0792,0.1595,2.0,2.0,0.0,1.0,0.0
22.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0189,0.0284,2.0,2.0,0.0,1.0,0.0
23.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.1866,0.0,1.0,1.0,0.0,2.0,0.0
23.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.182,0.0,1.0,1.0,0.0,2.0,0.0
23.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.066,0.1103,2.0,2.0,0.0,1.0,0.0
23.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0425,0.0,1.0,1.0,0.0,2.0,0.0
23.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.3472,0.0,1.0,1.0,0.0,2.0,0.0
23.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
23.0,NegationOperator,0.0,66.67,33.33,100.0,-0.0796,0.2046,2.0,2.0,0.0,1.0,0.0
23.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.1627,0.0,1.0,1.0,0.0,2.0,0.0
23.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.2711,0.0205,2.0,2.0,0.0,1.0,0.0
23.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0158,0.0394,3.0,3.0,0.0,0.0,0.0
23.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0869,0.1841,2.0,2.0,0.0,1.0,0.0
23.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1971,0.0,1.0,1.0,0.0,2.0,0.0
24.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,0.0103,0.0354,2.0,2.0,0.0,1.0,0.0
24.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.2696,0.0,1.0,0.0,1.0,2.0,0.0
24.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.3564,0.0,1.0,0.0,1.0,2.0,0.0
24.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
24.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,0.0337,0.0663,2.0,2.0,0.0,1.0,0.0
24.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
24.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
24.0,POSAwareAntonymReplacement,33.33,33.33,33.33,50.0,-0.1701,0.255,2.0,1.0,1.0,1.0,0.0
24.0,SemanticFusionCrossover,66.67,33.33,0.0,33.33,-0.0749,0.0928,3.0,1.0,2.0,0.0,0.0
24.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
24.0,StylisticMutator,33.33,66.67,0.0,66.67,-0.1152,0.212,3.0,2.0,1.0,0.0,0.0
24.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
25.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.1469,0.0701,2.0,2.0,0.0,1.0,0.0
25.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.0778,0.0,1.0,1.0,0.0,2.0,0.0
25.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.3456,0.0,1.0,0.0,1.0,2.0,0.0
25.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.205,0.1455,2.0,2.0,0.0,1.0,0.0
25.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1281,0.039,2.0,2.0,0.0,1.0,0.0
25.0,MLM,0.0,33.33,66.67,100.0,-0.2798,0.0,1.0,1.0,0.0,2.0,0.0
25.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0578,0.0,1.0,1.0,0.0,2.0,0.0
25.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.1361,0.0658,3.0,3.0,0.0,0.0,0.0
25.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
25.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
25.0,StylisticMutator,33.33,33.33,33.33,50.0,-0.2318,0.1821,2.0,1.0,1.0,1.0,0.0
25.0,TypographicalErrorsOperator,33.33,0.0,66.67,0.0,-0.3663,0.0,1.0,0.0,1.0,2.0,0.0
26.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0704,0.0,1.0,1.0,0.0,2.0,0.0
26.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.3592,0.0,1.0,0.0,1.0,2.0,0.0
26.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0279,0.0,1.0,1.0,0.0,2.0,0.0
26.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.2159,0.0,1.0,0.0,1.0,2.0,0.0
26.0,MLM,33.33,33.33,33.33,50.0,-0.1046,0.1606,2.0,1.0,1.0,1.0,0.0
26.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
26.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.06,0.0477,2.0,2.0,0.0,1.0,0.0
26.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.1611,0.0398,2.0,2.0,0.0,1.0,0.0
26.0,SemanticSimilarityCrossover,0.0,50.0,0.0,100.0,-0.0595,0.0,1.0,1.0,0.0,0.0,1.0
26.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0819,0.0,1.0,1.0,0.0,2.0,0.0
26.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.0574,0.0,1.0,1.0,0.0,2.0,0.0
27.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,LLMBackTranslation_HI,33.33,0.0,66.67,0.0,-0.1762,0.0,1.0,0.0,1.0,2.0,0.0
27.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.0824,0.0279,2.0,2.0,0.0,1.0,0.0
27.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0119,0.0,1.0,1.0,0.0,2.0,0.0
27.0,MLM,33.33,0.0,66.67,0.0,-0.1755,0.0,1.0,0.0,1.0,2.0,0.0
27.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0646,0.1496,2.0,2.0,0.0,1.0,0.0
27.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0832,0.2016,2.0,2.0,0.0,1.0,0.0
27.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
27.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
27.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0671,0.0,1.0,1.0,0.0,2.0,0.0
28.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,-0.0787,0.1015,3.0,3.0,0.0,0.0,0.0
28.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1617,0.2088,2.0,2.0,0.0,1.0,0.0
28.0,MLM,0.0,33.33,66.67,100.0,0.0243,0.0,1.0,1.0,0.0,2.0,0.0
28.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
28.0,POSAwareAntonymReplacement,0.0,66.67,0.0,100.0,-0.0276,0.0464,2.0,2.0,0.0,0.0,1.0
28.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,0.0294,0.0332,2.0,2.0,0.0,1.0,0.0
28.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
28.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0985,0.0,1.0,1.0,0.0,2.0,0.0
28.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0073,0.0,1.0,1.0,0.0,2.0,0.0
29.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.2032,0.1511,2.0,2.0,0.0,1.0,0.0
29.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.0672,0.0,1.0,1.0,0.0,2.0,0.0
29.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.2927,0.0,1.0,1.0,0.0,2.0,0.0
29.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0043,0.0,1.0,1.0,0.0,2.0,0.0
29.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,-0.1514,0.1661,3.0,3.0,0.0,0.0,0.0
29.0,MLM,0.0,33.33,66.67,100.0,-0.0018,0.0,1.0,1.0,0.0,2.0,0.0
29.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
29.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0338,0.0453,2.0,2.0,0.0,1.0,0.0
29.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0713,0.0407,2.0,2.0,0.0,1.0,0.0
29.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
29.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0251,0.0,1.0,1.0,0.0,2.0,0.0
29.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0843,0.0,1.0,1.0,0.0,2.0,0.0
30.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0491,0.0,1.0,1.0,0.0,2.0,0.0
30.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1937,0.2236,2.0,2.0,0.0,1.0,0.0
30.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.1024,0.0,1.0,1.0,0.0,2.0,0.0
30.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
30.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0512,0.0,1.0,1.0,0.0,2.0,0.0
30.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.2044,0.0346,3.0,3.0,0.0,0.0,0.0
30.0,SemanticSimilarityCrossover,0.0,33.33,0.0,100.0,-0.1419,0.0,1.0,1.0,0.0,0.0,2.0
30.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.1572,0.0292,2.0,2.0,0.0,1.0,0.0
30.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
31.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,-0.1258,0.1822,3.0,3.0,0.0,0.0,0.0
31.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.281,0.0,1.0,1.0,0.0,2.0,0.0
31.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0061,0.0,1.0,1.0,0.0,2.0,0.0
31.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0417,0.0,1.0,1.0,0.0,2.0,0.0
31.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0427,0.0,1.0,1.0,0.0,2.0,0.0
31.0,MLM,0.0,33.33,66.67,100.0,-0.1765,0.0,1.0,1.0,0.0,2.0,0.0
31.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0441,0.0,1.0,1.0,0.0,2.0,0.0
31.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
31.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.1891,0.0,1.0,1.0,0.0,2.0,0.0
31.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
31.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.266,0.0,1.0,1.0,0.0,2.0,0.0
31.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0666,0.1428,3.0,3.0,0.0,0.0,0.0
32.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.1882,0.0,1.0,1.0,0.0,2.0,0.0
32.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
32.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.005,0.0,1.0,1.0,0.0,2.0,0.0
32.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0266,0.0,1.0,1.0,0.0,2.0,0.0
32.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0385,0.0,1.0,1.0,0.0,2.0,0.0
32.0,MLM,0.0,66.67,33.33,100.0,-0.0008,0.0001,2.0,2.0,0.0,1.0,0.0
32.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
32.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0006,0.0041,2.0,2.0,0.0,1.0,0.0
32.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0745,0.128,2.0,2.0,0.0,1.0,0.0
32.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
32.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0009,0.0,1.0,1.0,0.0,2.0,0.0
32.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0013,0.0,1.0,1.0,0.0,2.0,0.0
33.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.1626,0.1246,2.0,2.0,0.0,1.0,0.0
33.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1155,0.0358,2.0,2.0,0.0,1.0,0.0
33.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
33.0,MLM,0.0,66.67,33.33,100.0,-0.2522,0.1555,2.0,2.0,0.0,1.0,0.0
33.0,NegationOperator,0.0,100.0,0.0,100.0,-0.162,0.1833,3.0,3.0,0.0,0.0,0.0
33.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0009,0.0,1.0,1.0,0.0,2.0,0.0
33.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0023,0.0319,2.0,2.0,0.0,1.0,0.0
33.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
33.0,StylisticMutator,0.0,33.33,66.67,100.0,0.006,0.0,1.0,1.0,0.0,2.0,0.0
33.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.1211,0.0,1.0,1.0,0.0,2.0,0.0
34.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.2696,0.0211,2.0,2.0,0.0,1.0,0.0
34.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0874,0.0,1.0,1.0,0.0,2.0,0.0
34.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0213,0.0,1.0,1.0,0.0,2.0,0.0
34.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.0195,0.0306,2.0,2.0,0.0,1.0,0.0
34.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,NegationOperator,0.0,33.33,66.67,100.0,-0.3442,0.0,1.0,1.0,0.0,2.0,0.0
34.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0492,0.0,1.0,1.0,0.0,2.0,0.0
34.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.058,0.011,2.0,2.0,0.0,1.0,0.0
34.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
34.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
34.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.2078,0.2165,2.0,2.0,0.0,1.0,0.0
35.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2618,0.0,1.0,1.0,0.0,2.0,0.0
35.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0907,0.0,1.0,1.0,0.0,2.0,0.0
35.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0901,0.0,1.0,1.0,0.0,2.0,0.0
35.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,MLM,0.0,33.33,66.67,100.0,-0.143,0.0,1.0,1.0,0.0,2.0,0.0
35.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.156,0.0572,3.0,3.0,0.0,0.0,0.0
35.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.1954,0.0,1.0,1.0,0.0,2.0,0.0
35.0,SemanticSimilarityCrossover,0.0,66.67,0.0,100.0,-0.1602,0.0103,2.0,2.0,0.0,0.0,1.0
35.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
35.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0871,0.0776,2.0,2.0,0.0,1.0,0.0
36.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2377,0.0,1.0,1.0,0.0,2.0,0.0
36.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.1986,0.1376,2.0,2.0,0.0,1.0,0.0
36.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.1704,0.0,1.0,1.0,0.0,2.0,0.0
36.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.3199,0.0525,2.0,2.0,0.0,1.0,0.0
36.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1894,0.1441,2.0,2.0,0.0,1.0,0.0
36.0,MLM,0.0,33.33,66.67,100.0,-0.1229,0.0,1.0,1.0,0.0,2.0,0.0
36.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0496,0.0,1.0,1.0,0.0,2.0,0.0
36.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
36.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0
36.0,StylisticMutator,33.33,33.33,33.33,50.0,-0.1872,0.1356,2.0,1.0,1.0,1.0,0.0
36.0,TypographicalErrorsOperator,33.33,33.33,33.33,50.0,-0.2078,0.1675,2.0,1.0,1.0,1.0,0.0
37.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
37.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.0608,0.0,2.0,2.0,0.0,1.0,0.0
37.0,LLM_POSAwareSynonymReplacement,33.33,0.0,66.67,0.0,-0.1779,0.0,1.0,0.0,1.0,2.0,0.0
37.0,MLM,33.33,33.33,33.33,50.0,-0.1159,0.0762,2.0,1.0,1.0,1.0,0.0
37.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
37.0,POSAwareAntonymReplacement,33.33,66.67,0.0,66.67,-0.135,0.1782,3.0,2.0,1.0,0.0,0.0
37.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0254,0.0,1.0,1.0,0.0,2.0,0.0
37.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
37.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.2655,0.0,1.0,0.0,1.0,2.0,0.0
37.0,TypographicalErrorsOperator,33.33,66.67,0.0,66.67,-0.0868,0.078,3.0,2.0,1.0,0.0,0.0
38.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
38.0,InformedEvolutionOperator,33.33,0.0,66.67,0.0,-0.3059,0.0,1.0,0.0,1.0,2.0,0.0
38.0,LLMBackTranslation_HI,33.33,33.33,33.33,50.0,-0.134,0.1733,2.0,1.0,1.0,1.0,0.0
38.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1562,0.0907,2.0,2.0,0.0,1.0,0.0
38.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.205,0.113,2.0,2.0,0.0,1.0,0.0
38.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
38.0,NegationOperator,33.33,0.0,66.67,0.0,-0.3161,0.0,1.0,0.0,1.0,2.0,0.0
38.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.157,0.2077,2.0,2.0,0.0,1.0,0.0
38.0,SemanticFusionCrossover,33.33,33.33,33.33,50.0,-0.0351,0.044,2.0,1.0,1.0,1.0,0.0
38.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
38.0,StylisticMutator,33.33,0.0,66.67,0.0,-0.2384,0.0,1.0,0.0,1.0,2.0,0.0
38.0,TypographicalErrorsOperator,33.33,0.0,66.67,0.0,-0.2215,0.0,1.0,0.0,1.0,2.0,0.0
39.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.3294,0.0,1.0,1.0,0.0,2.0,0.0
39.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.2134,0.1337,2.0,2.0,0.0,1.0,0.0
39.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.1172,0.1307,2.0,2.0,0.0,1.0,0.0
39.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,0.0379,0.0,1.0,1.0,0.0,2.0,0.0
39.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,-0.0923,0.0668,3.0,3.0,0.0,0.0,0.0
39.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
39.0,NegationOperator,0.0,66.67,33.33,100.0,-0.207,0.0194,2.0,2.0,0.0,1.0,0.0
39.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.2096,0.1876,2.0,2.0,0.0,1.0,0.0
39.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.1692,0.025,2.0,2.0,0.0,1.0,0.0
