generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
3.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0067,0.0,1.0,1.0,0.0,1.0,0.0
3.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
3.0,MLM,0.0,100.0,0.0,100.0,-0.0082,0.0075,2.0,2.0,0.0,0.0,0.0
3.0,NegationOperator,0.0,100.0,0.0,100.0,-0.0132,0.0194,2.0,2.0,0.0,0.0,0.0
3.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0539,0.0,1.0,1.0,0.0,1.0,0.0
3.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0199,0.0,1.0,1.0,0.0,0.0,0.0
3.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
3.0,StylisticMutator,0.0,50.0,50.0,100.0,-0.0375,0.0,1.0,1.0,0.0,1.0,0.0
3.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0032,0.0035,2.0,2.0,0.0,0.0,0.0
4.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,0.0458,0.0484,2.0,2.0,0.0,0.0,0.0
4.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
4.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,-0.0009,0.0,1.0,1.0,0.0,1.0,0.0
4.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0163,0.0,1.0,1.0,0.0,1.0,0.0
4.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
4.0,MLM,0.0,50.0,50.0,100.0,-0.0009,0.0,1.0,1.0,0.0,1.0,0.0
4.0,NegationOperator,0.0,50.0,50.0,100.0,0.009,0.0,1.0,1.0,0.0,1.0,0.0
4.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
4.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0159,0.0,1.0,1.0,0.0,0.0,0.0
4.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
4.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0104,0.0051,2.0,2.0,0.0,0.0,0.0
4.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
5.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,-0.0076,0.0,1.0,1.0,0.0,1.0,0.0
5.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.0955,0.0,1.0,1.0,0.0,1.0,0.0
5.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
5.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0318,0.0,1.0,1.0,0.0,1.0,0.0
5.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0318,0.0,1.0,1.0,0.0,1.0,0.0
5.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
5.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
5.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.0122,0.0167,2.0,2.0,0.0,0.0,0.0
5.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
5.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0629,0.0,1.0,1.0,0.0,0.0,0.0
5.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
5.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0123,0.0298,2.0,2.0,0.0,0.0,0.0
6.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.1261,0.0,1.0,1.0,0.0,2.0,0.0
6.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.0338,0.1027,2.0,2.0,0.0,1.0,0.0
6.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
6.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.1049,0.0387,3.0,3.0,0.0,0.0,0.0
6.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.1489,0.0,1.0,1.0,0.0,2.0,0.0
6.0,MLM,0.0,66.67,33.33,100.0,-0.0954,0.0274,2.0,2.0,0.0,1.0,0.0
6.0,NegationOperator,0.0,33.33,66.67,100.0,-0.1189,0.0,1.0,1.0,0.0,2.0,0.0
6.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.1172,0.0008,2.0,2.0,0.0,1.0,0.0
6.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,0.0899,0.0,1.0,1.0,0.0,2.0,0.0
6.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
6.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
6.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0251,0.0911,2.0,2.0,0.0,1.0,0.0
7.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
7.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
7.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,-0.0022,0.002,2.0,2.0,0.0,0.0,0.0
7.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0068,0.0,1.0,1.0,0.0,1.0,0.0
7.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.003,0.0,1.0,1.0,0.0,1.0,0.0
7.0,MLM,0.0,100.0,0.0,100.0,-0.0049,0.0005,2.0,2.0,0.0,0.0,0.0
7.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
7.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0412,0.0651,2.0,2.0,0.0,0.0,0.0
7.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
7.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
7.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0017,0.0053,2.0,2.0,0.0,0.0,0.0
7.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0006,0.0071,2.0,2.0,0.0,0.0,0.0
8.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
8.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
8.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.0444,0.0,1.0,1.0,0.0,1.0,0.0
8.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.0074,0.0207,2.0,2.0,0.0,0.0,0.0
8.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,-0.0061,0.0087,2.0,2.0,0.0,0.0,0.0
8.0,MLM,0.0,50.0,50.0,100.0,0.0077,0.0,1.0,1.0,0.0,1.0,0.0
8.0,NegationOperator,0.0,100.0,0.0,100.0,0.0045,0.0045,2.0,2.0,0.0,0.0,0.0
8.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.038,0.0036,2.0,2.0,0.0,0.0,0.0
8.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
8.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
8.0,StylisticMutator,0.0,50.0,50.0,100.0,-0.0286,0.0,1.0,1.0,0.0,1.0,0.0
8.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
9.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
9.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.1331,0.0,1.0,1.0,0.0,1.0,0.0
9.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,-0.0032,0.0,1.0,1.0,0.0,1.0,0.0
9.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0126,0.0,1.0,1.0,0.0,1.0,0.0
9.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0081,0.0,1.0,1.0,0.0,1.0,0.0
9.0,MLM,0.0,100.0,0.0,100.0,0.002,0.0076,2.0,2.0,0.0,0.0,0.0
9.0,NegationOperator,0.0,50.0,50.0,100.0,0.0013,0.0,1.0,1.0,0.0,1.0,0.0
9.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.0055,0.01,2.0,2.0,0.0,0.0,0.0
9.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0074,0.0,1.0,1.0,0.0,0.0,0.0
9.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
9.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
9.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
10.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,0.005,0.0016,2.0,2.0,0.0,0.0,0.0
10.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.0599,0.0,1.0,1.0,0.0,1.0,0.0
10.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
10.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
10.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
10.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
10.0,NegationOperator,0.0,50.0,50.0,100.0,0.0049,0.0,1.0,1.0,0.0,1.0,0.0
10.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0115,0.0108,2.0,2.0,0.0,0.0,0.0
10.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0105,0.0,1.0,1.0,0.0,0.0,0.0
10.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
10.0,StylisticMutator,0.0,50.0,50.0,100.0,0.1053,0.0,1.0,1.0,0.0,1.0,0.0
10.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
11.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.0106,0.0,1.0,1.0,0.0,2.0,0.0
11.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
11.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,0.0665,0.1049,2.0,2.0,0.0,1.0,0.0
11.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,0.0871,0.1758,2.0,2.0,0.0,1.0,0.0
11.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,0.0962,0.0914,2.0,2.0,0.0,1.0,0.0
11.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
11.0,NegationOperator,0.0,66.67,33.33,100.0,0.1208,0.0406,2.0,2.0,0.0,1.0,0.0
11.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.0939,0.1848,2.0,2.0,0.0,1.0,0.0
11.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0135,0.0148,2.0,2.0,0.0,1.0,0.0
11.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,0.0917,0.1054,3.0,3.0,0.0,0.0,0.0
11.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0075,0.0,1.0,1.0,0.0,2.0,0.0
11.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
12.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.019,0.0,1.0,1.0,0.0,2.0,0.0
12.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,-0.1149,0.0,1.0,1.0,0.0,2.0,0.0
12.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
12.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
12.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.223,0.0,1.0,1.0,0.0,2.0,0.0
12.0,MLM,0.0,100.0,0.0,100.0,-0.1047,0.1186,3.0,3.0,0.0,0.0,0.0
12.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0637,0.0,1.0,1.0,0.0,2.0,0.0
12.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0797,0.0,1.0,1.0,0.0,2.0,0.0
12.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.111,0.0782,2.0,2.0,0.0,1.0,0.0
12.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
12.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0536,0.0573,2.0,2.0,0.0,1.0,0.0
12.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,-0.0939,0.0,1.0,1.0,0.0,2.0,0.0
13.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.0343,0.0,1.0,1.0,0.0,2.0,0.0
13.0,InformedEvolutionOperator,0.0,33.33,66.67,100.0,0.2022,0.0,1.0,1.0,0.0,2.0,0.0
13.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
13.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.1581,0.0,1.0,1.0,0.0,2.0,0.0
13.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.1423,0.0802,2.0,2.0,0.0,1.0,0.0
13.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
13.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0298,0.0,1.0,1.0,0.0,2.0,0.0
13.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,-0.0645,0.0405,2.0,2.0,0.0,1.0,0.0
13.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0451,0.0721,3.0,3.0,0.0,0.0,0.0
13.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
13.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.069,0.0,1.0,1.0,0.0,2.0,0.0
13.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.1326,0.1402,2.0,2.0,0.0,1.0,0.0
14.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,-0.0648,0.0047,2.0,2.0,0.0,0.0,0.0
14.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
14.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
14.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0084,0.0,1.0,1.0,0.0,1.0,0.0
14.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0859,0.0,1.0,1.0,0.0,1.0,0.0
14.0,MLM,0.0,50.0,50.0,100.0,0.0984,0.0,1.0,1.0,0.0,1.0,0.0
14.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
14.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,-0.0269,0.0,1.0,1.0,0.0,1.0,0.0
14.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.086,0.0,1.0,1.0,0.0,0.0,0.0
14.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0368,0.0,1.0,1.0,0.0,0.0,0.0
14.0,StylisticMutator,0.0,50.0,50.0,100.0,-0.0402,0.0,1.0,1.0,0.0,1.0,0.0
14.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.0095,0.0,1.0,1.0,0.0,1.0,0.0
15.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0085,0.0,1.0,1.0,0.0,1.0,0.0
15.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.199,0.0,1.0,1.0,0.0,1.0,0.0
15.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0007,0.0,1.0,1.0,0.0,1.0,0.0
15.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,NegationOperator,0.0,50.0,50.0,100.0,0.0532,0.0,1.0,1.0,0.0,1.0,0.0
15.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.018,0.0,1.0,1.0,0.0,1.0,0.0
15.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
15.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
15.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0129,0.0036,2.0,2.0,0.0,0.0,0.0
15.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.0074,0.0,1.0,1.0,0.0,1.0,0.0
16.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0096,0.0,1.0,1.0,0.0,1.0,0.0
16.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.1579,0.0,1.0,1.0,0.0,1.0,0.0
16.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.1274,0.0,1.0,1.0,0.0,1.0,0.0
16.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0038,0.0,1.0,1.0,0.0,1.0,0.0
16.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0349,0.0,1.0,1.0,0.0,1.0,0.0
16.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.008,0.0,1.0,1.0,0.0,0.0,0.0
16.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
16.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.027,0.0436,2.0,2.0,0.0,0.0,0.0
17.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.3439,0.0,1.0,1.0,0.0,1.0,0.0
17.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
17.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.031,0.0,1.0,1.0,0.0,1.0,0.0
17.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0157,0.0,1.0,1.0,0.0,1.0,0.0
17.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.3149,0.0,1.0,1.0,0.0,1.0,0.0
17.0,MLM,0.0,50.0,50.0,100.0,0.0404,0.0,1.0,1.0,0.0,1.0,0.0
17.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
17.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.1154,0.1356,2.0,2.0,0.0,0.0,0.0
17.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
17.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
17.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
17.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.0033,0.0,1.0,1.0,0.0,1.0,0.0
18.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
18.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
18.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,-0.0054,0.0,1.0,1.0,0.0,1.0,0.0
18.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0061,0.0,1.0,1.0,0.0,1.0,0.0
18.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,0.0071,0.0115,2.0,2.0,0.0,0.0,0.0
18.0,MLM,0.0,100.0,0.0,100.0,0.0226,0.0338,2.0,2.0,0.0,0.0,0.0
18.0,NegationOperator,0.0,50.0,50.0,100.0,0.0004,0.0,1.0,1.0,0.0,1.0,0.0
18.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0057,0.0107,2.0,2.0,0.0,0.0,0.0
18.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
18.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
18.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
18.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.005,0.0,1.0,1.0,0.0,1.0,0.0
19.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.1406,0.0,1.0,1.0,0.0,2.0,0.0
19.0,LLMBasedParaphrasing,0.0,33.33,66.67,100.0,-0.0375,0.0,1.0,1.0,0.0,2.0,0.0
19.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,-0.2562,0.1636,2.0,2.0,0.0,1.0,0.0
19.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.1107,0.0644,3.0,3.0,0.0,0.0,0.0
19.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.177,0.0,1.0,1.0,0.0,2.0,0.0
19.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
19.0,StylisticMutator,0.0,33.33,66.67,100.0,-0.0513,0.0,1.0,1.0,0.0,2.0,0.0
19.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.1676,0.1888,3.0,3.0,0.0,0.0,0.0
20.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.005,0.0,1.0,1.0,0.0,2.0,0.0
20.0,InformedEvolutionOperator,0.0,66.67,33.33,100.0,-0.0849,0.2227,2.0,2.0,0.0,1.0,0.0
20.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0119,0.0,1.0,1.0,0.0,2.0,0.0
20.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.1114,0.1213,3.0,3.0,0.0,0.0,0.0
20.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
20.0,MLM,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
20.0,NegationOperator,0.0,33.33,66.67,100.0,-0.0216,0.0,1.0,1.0,0.0,2.0,0.0
20.0,POSAwareAntonymReplacement,0.0,66.67,0.0,100.0,-0.087,0.1077,2.0,2.0,0.0,0.0,1.0
