generation,operator,NE,EHR,IR,cEHR,Δμ,Δσ,total_variants,elite_count,non_elite_count,rejections,duplicates
5.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,-0.001,0.0008,2.0,2.0,0.0,0.0,0.0
5.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
5.0,MLM,0.0,100.0,0.0,100.0,-0.0014,0.0021,2.0,2.0,0.0,0.0,0.0
5.0,NegationOperator,0.0,100.0,0.0,100.0,0.0038,0.0021,2.0,2.0,0.0,0.0,0.0
5.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0026,0.0024,2.0,2.0,0.0,0.0,0.0
5.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0008,0.0,1.0,1.0,0.0,0.0,0.0
5.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
5.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0158,0.0,1.0,1.0,0.0,1.0,0.0
5.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
6.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0441,0.0,1.0,1.0,0.0,1.0,0.0
6.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
6.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.0119,0.0,1.0,1.0,0.0,1.0,0.0
6.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
6.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,0.0075,0.0212,2.0,2.0,0.0,0.0,0.0
6.0,MLM,0.0,50.0,50.0,100.0,-0.0136,0.0,1.0,1.0,0.0,1.0,0.0
6.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
6.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0034,0.0,1.0,1.0,0.0,1.0,0.0
6.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0012,0.0,1.0,1.0,0.0,0.0,0.0
6.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
6.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
6.0,TypographicalErrorsOperator,50.0,50.0,0.0,50.0,-0.0054,0.0099,2.0,1.0,1.0,0.0,0.0
7.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2428,0.0,1.0,1.0,0.0,2.0,0.0
7.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
7.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.126,0.1704,2.0,2.0,0.0,1.0,0.0
7.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1158,0.1617,2.0,2.0,0.0,1.0,0.0
7.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0881,0.0,1.0,1.0,0.0,2.0,0.0
7.0,MLM,0.0,33.33,66.67,100.0,-0.0077,0.0,1.0,1.0,0.0,2.0,0.0
7.0,NegationOperator,0.0,66.67,33.33,100.0,-0.1175,0.1769,2.0,2.0,0.0,1.0,0.0
7.0,POSAwareAntonymReplacement,0.0,66.67,33.33,100.0,0.005,0.0132,2.0,2.0,0.0,1.0,0.0
7.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,-0.0639,0.0828,2.0,2.0,0.0,1.0,0.0
7.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
7.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.0947,0.1339,2.0,2.0,0.0,1.0,0.0
7.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.0302,0.0,1.0,1.0,0.0,2.0,0.0
8.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,0.1004,0.0,1.0,1.0,0.0,2.0,0.0
8.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
8.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,0.0009,0.0,1.0,1.0,0.0,2.0,0.0
8.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
8.0,LLM_POSAwareSynonymReplacement,0.0,66.67,33.33,100.0,0.0026,0.0056,2.0,2.0,0.0,1.0,0.0
8.0,MLM,0.0,33.33,66.67,100.0,0.0016,0.0,1.0,1.0,0.0,2.0,0.0
8.0,NegationOperator,0.0,66.67,33.33,100.0,0.0049,0.0102,2.0,2.0,0.0,1.0,0.0
8.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,0.0992,0.0,1.0,1.0,0.0,2.0,0.0
8.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.0057,0.0,1.0,1.0,0.0,2.0,0.0
8.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
8.0,StylisticMutator,0.0,33.33,66.67,100.0,0.0678,0.0,1.0,1.0,0.0,2.0,0.0
8.0,TypographicalErrorsOperator,0.0,33.33,66.67,100.0,0.0191,0.0,1.0,1.0,0.0,2.0,0.0
9.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.036,0.0,1.0,1.0,0.0,1.0,0.0
9.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
9.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,0.0019,0.0027,2.0,2.0,0.0,0.0,0.0
9.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,0.0134,0.006,2.0,2.0,0.0,0.0,0.0
9.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0033,0.0,1.0,1.0,0.0,1.0,0.0
9.0,MLM,0.0,50.0,50.0,100.0,0.005,0.0,1.0,1.0,0.0,1.0,0.0
9.0,NegationOperator,0.0,50.0,50.0,100.0,0.0006,0.0,1.0,1.0,0.0,1.0,0.0
9.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.001,0.0015,2.0,2.0,0.0,0.0,0.0
9.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0004,0.0,1.0,1.0,0.0,0.0,0.0
9.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
9.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0017,0.0044,2.0,2.0,0.0,0.0,0.0
9.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0012,0.0017,2.0,2.0,0.0,0.0,0.0
10.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.0263,0.0,1.0,1.0,0.0,1.0,0.0
10.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.0332,0.0,1.0,1.0,0.0,1.0,0.0
10.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,-0.0008,0.0076,2.0,2.0,0.0,0.0,0.0
10.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0057,0.0,1.0,1.0,0.0,1.0,0.0
10.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0021,0.0,1.0,1.0,0.0,1.0,0.0
10.0,MLM,0.0,100.0,0.0,100.0,-0.0018,0.0202,2.0,2.0,0.0,0.0,0.0
10.0,NegationOperator,0.0,50.0,50.0,100.0,-0.0103,0.0,1.0,1.0,0.0,1.0,0.0
10.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.0073,0.0033,2.0,2.0,0.0,0.0,0.0
10.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0204,0.0,1.0,1.0,0.0,0.0,0.0
10.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
10.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.0193,0.004,2.0,2.0,0.0,0.0,0.0
10.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
11.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,-0.0456,0.0681,2.0,2.0,0.0,0.0,0.0
11.0,InformedEvolutionOperator,0.0,0.0,50.0,0.0,,,0.0,0.0,0.0,1.0,1.0
11.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,-0.0884,0.0105,2.0,2.0,0.0,0.0,0.0
11.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,0.0175,0.0501,2.0,2.0,0.0,0.0,0.0
11.0,LLM_POSAwareSynonymReplacement,0.0,100.0,0.0,100.0,-0.096,0.0023,2.0,2.0,0.0,0.0,0.0
11.0,MLM,0.0,100.0,0.0,100.0,-0.0905,0.0081,2.0,2.0,0.0,0.0,0.0
11.0,NegationOperator,0.0,100.0,0.0,100.0,-0.0946,0.01,2.0,2.0,0.0,0.0,0.0
11.0,POSAwareAntonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
11.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0959,0.0,1.0,1.0,0.0,0.0,0.0
11.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
11.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.0737,0.0164,2.0,2.0,0.0,0.0,0.0
11.0,TypographicalErrorsOperator,0.0,100.0,0.0,100.0,-0.0577,0.032,2.0,2.0,0.0,0.0,0.0
12.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.2033,0.0,1.0,1.0,0.0,2.0,0.0
12.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
12.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.1783,0.1329,2.0,2.0,0.0,1.0,0.0
12.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
12.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0912,0.0,1.0,1.0,0.0,2.0,0.0
12.0,MLM,0.0,33.33,66.67,100.0,0.0392,0.0,1.0,1.0,0.0,2.0,0.0
12.0,NegationOperator,0.0,66.67,33.33,100.0,-0.1143,0.2462,2.0,2.0,0.0,1.0,0.0
12.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,-0.0776,0.1905,3.0,3.0,0.0,0.0,0.0
12.0,SemanticFusionCrossover,0.0,66.67,33.33,100.0,0.0575,0.1012,2.0,2.0,0.0,1.0,0.0
12.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
12.0,StylisticMutator,0.0,66.67,33.33,100.0,-0.1694,0.0977,2.0,2.0,0.0,1.0,0.0
12.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.1234,0.2145,2.0,2.0,0.0,1.0,0.0
13.0,ConceptAdditionOperator,0.0,50.0,50.0,100.0,0.057,0.0,1.0,1.0,0.0,1.0,0.0
13.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.048,0.0,1.0,1.0,0.0,1.0,0.0
13.0,LLMBackTranslation_HI,0.0,100.0,0.0,100.0,0.0453,0.075,2.0,2.0,0.0,0.0,0.0
13.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,-0.0107,0.0,1.0,1.0,0.0,1.0,0.0
13.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0133,0.0,1.0,1.0,0.0,1.0,0.0
13.0,MLM,0.0,100.0,0.0,100.0,0.0006,0.0206,2.0,2.0,0.0,0.0,0.0
13.0,NegationOperator,0.0,50.0,50.0,100.0,-0.0043,0.0,1.0,1.0,0.0,1.0,0.0
13.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0005,0.0,1.0,1.0,0.0,1.0,0.0
13.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
13.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
13.0,StylisticMutator,0.0,50.0,50.0,100.0,-0.0042,0.0,1.0,1.0,0.0,1.0,0.0
13.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0086,0.0,1.0,1.0,0.0,1.0,0.0
14.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
14.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.1366,0.0,1.0,1.0,0.0,1.0,0.0
14.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0276,0.0,1.0,1.0,0.0,1.0,0.0
14.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,0.0349,0.0,1.0,1.0,0.0,1.0,0.0
14.0,MLM,0.0,100.0,0.0,100.0,0.0058,0.0036,2.0,2.0,0.0,0.0,0.0
14.0,NegationOperator,0.0,50.0,50.0,100.0,-0.0027,0.0,1.0,1.0,0.0,1.0,0.0
14.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0074,0.013,2.0,2.0,0.0,0.0,0.0
14.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,0.0021,0.0,1.0,1.0,0.0,0.0,0.0
14.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
14.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0857,0.0,1.0,1.0,0.0,1.0,0.0
14.0,TypographicalErrorsOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.0085,0.0,1.0,1.0,0.0,1.0,0.0
15.0,LLMBasedParaphrasing,0.0,100.0,0.0,100.0,0.0324,0.0285,2.0,2.0,0.0,0.0,0.0
15.0,LLM_POSAwareSynonymReplacement,0.0,50.0,50.0,100.0,-0.0017,0.0,1.0,1.0,0.0,1.0,0.0
15.0,MLM,0.0,50.0,50.0,100.0,0.0933,0.0,1.0,1.0,0.0,1.0,0.0
15.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
15.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.0336,0.0,1.0,1.0,0.0,1.0,0.0
15.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
15.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0
15.0,StylisticMutator,0.0,100.0,0.0,100.0,0.0085,0.0018,2.0,2.0,0.0,0.0,0.0
15.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0128,0.0,1.0,1.0,0.0,1.0,0.0
16.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,LLMBasedParaphrasing,0.0,50.0,50.0,100.0,0.0102,0.0,1.0,1.0,0.0,1.0,0.0
16.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,MLM,0.0,50.0,50.0,100.0,-0.0029,0.0,1.0,1.0,0.0,1.0,0.0
16.0,NegationOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
16.0,POSAwareAntonymReplacement,0.0,50.0,50.0,100.0,0.2095,0.0,1.0,1.0,0.0,1.0,0.0
16.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,1.0,0.0
16.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.1097,0.0,1.0,1.0,0.0,0.0,0.0
16.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.1264,0.172,2.0,2.0,0.0,0.0,0.0
16.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,-0.1724,0.0,1.0,1.0,0.0,1.0,0.0
17.0,ConceptAdditionOperator,0.0,100.0,0.0,100.0,0.0163,0.0233,2.0,2.0,0.0,0.0,0.0
17.0,InformedEvolutionOperator,0.0,50.0,50.0,100.0,-0.1899,0.0,1.0,1.0,0.0,1.0,0.0
17.0,LLMBackTranslation_HI,0.0,50.0,50.0,100.0,0.008,0.0,1.0,1.0,0.0,1.0,0.0
17.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
17.0,LLM_POSAwareSynonymReplacement,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,2.0,0.0
17.0,MLM,0.0,50.0,50.0,100.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
17.0,NegationOperator,0.0,100.0,0.0,100.0,0.0109,0.0031,2.0,2.0,0.0,0.0,0.0
17.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0093,0.0132,2.0,2.0,0.0,0.0,0.0
17.0,SemanticFusionCrossover,0.0,100.0,0.0,100.0,-0.0023,0.0,1.0,1.0,0.0,0.0,0.0
17.0,SemanticSimilarityCrossover,0.0,100.0,0.0,100.0,-0.0014,0.0,1.0,1.0,0.0,0.0,0.0
17.0,StylisticMutator,0.0,50.0,50.0,100.0,0.0179,0.0,1.0,1.0,0.0,1.0,0.0
17.0,TypographicalErrorsOperator,0.0,50.0,50.0,100.0,0.0001,0.0,1.0,1.0,0.0,1.0,0.0
18.0,ConceptAdditionOperator,0.0,66.67,33.33,100.0,-0.0078,0.0088,2.0,2.0,0.0,1.0,0.0
18.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
18.0,LLMBackTranslation_HI,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
18.0,LLMBasedParaphrasing,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
18.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,0.0035,0.0,1.0,1.0,0.0,2.0,0.0
18.0,MLM,0.0,66.67,33.33,100.0,-0.021,0.0322,2.0,2.0,0.0,1.0,0.0
18.0,NegationOperator,0.0,33.33,66.67,100.0,0.0098,0.0,1.0,1.0,0.0,2.0,0.0
18.0,POSAwareAntonymReplacement,0.0,100.0,0.0,100.0,0.0015,0.1186,3.0,3.0,0.0,0.0,0.0
18.0,SemanticFusionCrossover,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
18.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
18.0,StylisticMutator,0.0,100.0,0.0,100.0,-0.0885,0.1782,3.0,3.0,0.0,0.0,0.0
18.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0365,0.0544,2.0,2.0,0.0,1.0,0.0
19.0,ConceptAdditionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,LLMBackTranslation_HI,0.0,33.33,66.67,100.0,-0.0605,0.0,1.0,1.0,0.0,2.0,0.0
19.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.0381,0.0503,2.0,2.0,0.0,1.0,0.0
19.0,LLM_POSAwareSynonymReplacement,0.0,0.0,66.67,0.0,,,0.0,0.0,0.0,2.0,1.0
19.0,MLM,0.0,33.33,66.67,100.0,-0.0047,0.0,1.0,1.0,0.0,2.0,0.0
19.0,NegationOperator,0.0,66.67,33.33,100.0,-0.1605,0.223,2.0,2.0,0.0,1.0,0.0
19.0,POSAwareAntonymReplacement,0.0,33.33,66.67,100.0,-0.0041,0.0,1.0,1.0,0.0,2.0,0.0
19.0,SemanticFusionCrossover,0.0,33.33,66.67,100.0,-0.1974,0.0,1.0,1.0,0.0,2.0,0.0
19.0,SemanticSimilarityCrossover,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0
19.0,StylisticMutator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
19.0,TypographicalErrorsOperator,0.0,66.67,33.33,100.0,-0.0313,0.0289,2.0,2.0,0.0,1.0,0.0
20.0,ConceptAdditionOperator,0.0,33.33,66.67,100.0,-0.3223,0.0,1.0,1.0,0.0,2.0,0.0
20.0,InformedEvolutionOperator,0.0,0.0,100.0,0.0,,,0.0,0.0,0.0,3.0,0.0
20.0,LLMBackTranslation_HI,0.0,66.67,33.33,100.0,-0.1426,0.2032,2.0,2.0,0.0,1.0,0.0
20.0,LLMBasedParaphrasing,0.0,66.67,33.33,100.0,-0.1582,0.2418,2.0,2.0,0.0,1.0,0.0
20.0,LLM_POSAwareSynonymReplacement,0.0,33.33,66.67,100.0,-0.0147,0.0,1.0,1.0,0.0,2.0,0.0
20.0,MLM,0.0,33.33,66.67,100.0,-0.3357,0.0,1.0,1.0,0.0,2.0,0.0
